st_date,year,state,city,cases,lat,lon
09-04-2019 00:00,2019,Jharkhand,Bokaro,8,23.624456,86.1781576
25-09-2019 00:00,2019,Maharashtra,Amravati,4,21.0302723,77.3720992
08-03-2019 00:00,2019,Maharashtra,Pune,82,18.5339815,73.9505407
24-09-2020 00:00,2020,Maharashtra,Amravati,5,21.0076578,75.5626039
10-04-2021 00:00,2021,Maharashtra,Gadchiroli,4,20.3869678,79.9873117
10-06-2021 00:00,2021,Tamil Nadu,Ariyallur,17,11.266623,79.1233652
10-06-2021 00:00,2021,Tamil Nadu,Salem,36,11.7428803,78.0473128
30-09-2021 00:00,2021,Tamil Nadu,Sivaganga,13,9.9408291,78.8255867
10-04-2021 00:00,2021,Uttar Pradesh,Jalaun,7,25.9852907,79.837296
16-08-2021 00:00,2021,Maharashtra,Chandrapur,7,19.685409,79.7665015
20-09-2021 00:00,2021,Uttar Pradesh,Ghazipur,9,25.5374707,83.7122162
10-10-2016 00:00,2016,Madhya Pradesh,Rajgarh,41,23.6595052,76.8120095
10-06-2016 00:00,2017,Telangana,Khammam,13,16.9209042,80.3628388
20-09-2016 00:00,2017,Maharashtra,Jalgaon,65,20.4619475,75.0063288
16-09-2016 00:00,2017,Manipur,East Imphal West Imphal,31,24.8231097,93.9350216
10-09-2017 00:00,2017,Uttarakhand,Udham Singh Nagar,9,28.9667274,79.397763
08-07-2017 00:00,2017,Bihar,Muzaffarpur,21,26.2216932,85.1194091
30-09-2017 00:00,2017,Maharashtra,Jalgaon,8,21.0008975,75.5813575
23-09-2017 00:00,2017,Maharashtra,Thane,7,19.2118544,73.187641
08-07-2017 00:00,2017,Chandigarh,,327,30.7640282,76.7537632
21-08-2017 00:00,2017,Nadia,,284,23.3788213,88.485035
10-08-2018 00:00,2018,Rajasthan,Bikaner,9,27.5562169,73.4731871
10-03-2018 00:00,2018,Karnataka,Chamarajanagar,24,11.8901909,76.9787076
08-06-2018 00:00,2018,West Bengal,Paschim Medinipur,1568,22.2665401,87.627684
10-12-2019 00:00,2019,Jharkhand,Khunti,7,22.9182841,84.9531416
10-07-2019 00:00,2019,Puduchchery,Karaikal,78,10.9466907,79.7385346
08-02-2019 00:00,2019,Jammu And Kashmir,Jammu,435,32.7266016,74.8570259
17-09-2019 00:00,2019,Karnataka,Belagavi,3,15.8821155,74.5355293
08-08-2019 00:00,2019,Maharashtra,Pune,2,20.7131695,76.5650829
13-09-2019 00:00,2019,Maharashtra,Sangli,33,17.0230869,74.699798
10-06-2020 00:00,2020,Uttar Pradesh,Fatehpur,5,26.0125593,80.2982413
13-10-2021 00:00,2021,Maharashtra,Beed,6,18.9738196,75.7405008
16-10-2021 00:00,2021,Uttarakhand,Haridwar,172,29.7023596,77.8495921
20-09-2021 00:00,2021,Uttar Pradesh,Ghazipur,12,25.7020013,83.5398838
15-10-2016 00:00,2016,West Bengal,Bankura,149,23.0582883,86.8097031
23-09-2016 00:00,2016,Jharkhand,Pakur,33,24.6376991,87.8353474
10-09-2017 00:00,2017,Assam,Dhubri,7,26.1292935,90.0262369
10-01-2017 00:00,2017,Maharashtra,Nashik,7,20.7921261,74.2092745
10-09-2017 00:00,2017,Nagaland,Dimapur,2,25.8040884,93.7540754
08-07-2017 00:00,2017,Chandigarh,,284,30.692838,76.7888059
21-09-2017 00:00,2017,North 24 Paragana,,917,22.4954988,88.3709008
10-10-2019 00:00,2019,Bihar,Jahanabad,5,23.6362593,85.5124209
18-10-2019 00:00,2019,Haryana,Ambala,60,30.4152331,77.1499064
14-10-2019 00:00,2019,Kerala,Ernakulam,18,9.975365,76.3173706
10-12-2019 00:00,2019,Maharashtra,Ahmednagar,27,19.3944328,74.4489593
16-10-2019 00:00,2019,Tamil Nadu,Peramballur,22,11.4778794,78.8618623
10-09-2019 00:00,2019,Karnataka,Chikkaballapur,24,13.6022108,77.8002402
15-07-2019 00:00,2019,Maharashtra,Latur,28,18.40637,77.1011107
09-03-2019 00:00,2019,Maharashtra,Latur,9,18.3908961,77.1233049
23-09-2019 00:00,2019,Uttar Pradesh,Muzaffar Nagar,8,29.3535452,77.5454909
21-10-2021 00:00,2021,Tamil Nadu,Pudukottai,20,9.1726696,77.8714879
31-08-2021 00:00,2021,Uttar Pradesh,Muzaffarnagar,140,29.4670907,77.5762703
10-05-2021 00:00,2021,Jharkhand,Garhwa,4,24.160802,83.807539
10-01-2021 00:00,2021,Maharashtra,Thane,5,19.2812547,73.0482912
09-09-2021 00:00,2021,Uttar Pradesh,Agra,43,27.3082404,78.0292556
14-09-2016 00:00,2016,Jharkhand,Sahebganj,82,25.244284,87.63046
17-10-2016 00:00,2016,Karnataka,Tumkur,25,13.0228713,77.0204279
17-10-2016 00:00,2016,West Bengal,Jalpaiguri,252,26.8822928,88.5772306
19-10-2017 00:00,2017,Maharashtra,Beed,50,18.9307259,76.1724186
14-08-2017 00:00,2017,Assam,Goalpara,27,26.1205012,90.6536557
21-08-2017 00:00,2017,Nadia,,286,23.3788213,88.485035
24-10-2018 00:00,2018,Jharkhand,Dhanbad,38,23.8021527,86.4254924
10-11-2018 00:00,2018,NCDC,,,,
"Rajasthan""",Sri Ganganagar,190,29.0272916,73.0788957,,
10-04-2018 00:00,2018,Uttar Pradesh,Orraiya,103,26.802083,79.5026584
06-04-2018 00:00,2018,NCDC,,,,
"Kerala""",Malappuram,50,11.2492728,76.0195413,,
19-10-2019 00:00,2019,Jharkhand,Godda,25,25.0576058,87.3655242
14-10-2019 00:00,2019,Maharashtra,Jalgaon,26,20.5710903,75.1391336
25-10-2019 00:00,2019,Rajasthan,Alwar,37,27.6875968,76.3522772
14-10-2019 00:00,2019,Maharashtra,Sholapur,10,18.4014221,75.1936269
23-08-2019 00:00,2019,Nagaland,Kohima,2,25.6606986,94.0807778
30-09-2019 00:00,2019,Uttar Pradesh,Fatehpur,6,26.0354787,80.7061947
15-10-2020 00:00,2020,Tamil Nadu,Ramanathapur am- Paramakudi,21,9.5463421,78.5878286
25-10-2021 00:00,2021,Tamil Nadu,Dindigul,5,10.1646992,77.8531034
10-01-2021 00:00,2021,Maharashtra,Thane,5,19.239102,73.137016
10-05-2021 00:00,2021,Uttar Pradesh,Ghazipur,12,25.589249,83.6047248
29-10-2016 00:00,2016,Telangana,Khammam,14,17.0265117,80.2654806
29-10-2016 00:00,2016,West Bengal,South 24 Parganas,83,22.413546,88.203308
17-10-2016 00:00,2016,Jalpaiguri,,263,26.8822928,88.5772306
22-08-2017 00:00,2017,Jharkhand,East Singhbhum,11,22.5149666,86.4575435
28-10-2017 00:00,2017,Maharashtra,Beed,19,18.990088,75.7531324
11-02-2017 00:00,2017,Maharashtra,Parbhani,14,14.6900928,74.7618228
22-10-2017 00:00,2017,Assam,Lakhimpur,10,27.3571965,94.1799991
09-05-2017 00:00,2017,Jharkhand,East Singhbhum,19,22.4762938,86.7181216
08-07-2017 00:00,2017,Jharkhand,East Singhbhum,5,22.590057,86.4693717
08-01-2017 00:00,2017,Jharkhand,East Singhbhum,10,22.625407,86.2241136
21-09-2017 00:00,2017,West Bengal,North 24 Paraganas,1305,22.7935441,88.7352714
25-09-2017 00:00,2017,West Bengal,Malda,278,25.0101195,88.1343241
09-05-2018 00:00,2018,Maharashtra,Amravati,17,20.9146922,77.7623638
26-10-2018 00:00,2018,Tripura,Sepahijaj,56,23.7221928,91.2227074
23-08-2018 00:00,2018,Chhattisgarh,Baster,23,19.0995566,81.9152844
29-08-2018 00:00,2018,Chhattisgarh,Baster,5,18.9912766,81.9437693
18-08-2010 00:00,2018,Chhattisgarh,Baster,64,26.2901608,86.9666397
25-10-2018 00:00,2018,Madhya Pradesh,Guna,10,24.6439598,77.3089289
10-11-2018 00:00,2018,Rajasthan,Ganganagar,126,29.0281642,73.0707089
27-10-2019 00:00,2019,Bihar,Bhabhua,3,25.0395672,83.6077377
24-10-2019 00:00,2019,Maharashtra,Buldhana,98,20.4984287,76.0620886
30-10-2019 00:00,2019,Mizoram,Aizawl East,53,23.7201215,92.7324644
29-10-2019 00:00,2019,Telangana,Sangareddy,34,17.8163237,78.0758905
29-10-2019 00:00,2019,Uttar Pradesh,Auraiya,209,26.5706587,79.3130972
15-10-2019 00:00,2019,Bihar,Arwal,5,25.1226904,84.7954674
27-06-2019 00:00,2019,Bihar,Muzaffarpur,67,26.1196607,85.390982
09-10-2019 00:00,2019,Maharashtra,Thane,25,19.2695612,73.4562324
30-10-2020 00:00,2020,Karnataka,Dharwad,8,15.4637161,75.0099576
31-10-2021 00:00,2021,Maharashtra,Thane,1,19.2247849,73.1389111
30-10-2021 00:00,2021,Tamil Nadu,Ramanathapur am,5,9.3629529,78.8473833
11-08-2016 00:00,2016,Karnataka,Davangere,50,14.165367,75.6680832
11-07-2016 00:00,2016,Lakshadweep,Lakshadweep,5,8.273962,73.049586
11-09-2016 00:00,2016,Nagaland,Dimapur,134,25.9091406,93.7265605
27-06-2016 00:00,2016,Assam,Goalpara,30,26.1641342,90.6251541
29-08-2016 00:00,2016,Assam,Tinsukia,16,27.4965092,95.4546261
10-01-2016 00:00,2016,Madhya Pradesh,Nimach,11,24.4379011,75.2726975
23-10-2017 00:00,2017,Himachal Pradesh,Bilaspur,13,31.3376519,76.7589008
14-10-2017 00:00,2017,Maharashtra,Satara,23,17.5000722,73.9293689
14-10-2017 00:00,2017,Maharashtra,Satara,28,17.9918473,74.4347109
10-09-2017 00:00,2017,Maharashtra,Thane,24,19.1846989,72.9742109
09-07-2018 00:00,2018,West Bengal,Nadia,479,23.4389766,88.4121416
11-02-2019 00:00,2019,Uttar Pradesh,Farrukhabad,12,27.2590797,79.6319636
13-09-2019 00:00,2019,Bihar,Munger,7,25.1588927,86.6918746
31-10-2019 00:00,2019,Jharkhand,Ranchi,16,23.4124575,85.327837
22-10-2019 00:00,2019,Jharkhand,Sariakela Kharsawan,7,22.8112642,86.110889
22-10-2019 00:00,2019,Karnataka,Tumkur,33,14.10287,77.284458
10-01-2019 00:00,2019,Kerala,Ernakulam,23,10.0364328,76.3319058
25-10-2019 00:00,2019,Maharashtra,Pune,4,18.297622,73.6398006
20-09-2019 00:00,2019,Maharashtra,Sholapur,11,17.3874738,75.1577818
11-01-2019 00:00,2019,Rajasthan,Alwar,60,27.2057342,77.037573
29-10-2019 00:00,2019,Telangana,Sangareddy,34,17.8427001,77.9756858
14-10-2019 00:00,2019,Uttar Pradesh,Fatehpur,6,26.0833988,80.7228277
30-10-2019 00:00,2019,Uttar Pradesh,Shamli,5,29.6332253,77.3152116
24-10-2020 00:00,2020,Madhya Pradesh,Khargon,22,22.1250117,75.609402
16-10-2021 00:00,2021,Maharashtra,Satara,14,17.1668678,74.2181128
17-10-2021 00:00,2021,West Bengal,Howrah,290,22.6394125,88.1145469
15-11-2016 00:00,2016,Maharashtra,Beed,8,18.802892,75.161545
29-10-2016 00:00,2016,Mizoram,Aizwal East,141,23.7307175,92.7173106
30-03-1900 00:00,2016,Ramhlun,Ramhlun,90,23.7475358,92.7263539
05-02-1900 00:00,2016,Electric,Electric,37,23.9137215,92.4927425
13-01-1900 00:00,2016,Bethlehem,Bethlehem,14,23.7287306,92.7246039
11-07-2016 00:00,2016,Mizoram,Aizwal West,4,23.7307175,92.7173106
16-09-2016 00:00,2016,Manipur,,42,24.7878325,93.9561325
11-02-2017 00:00,2017,Jharkhand,Sahebganj,20,24.854636,87.7676
11-08-2017 00:00,2017,Maharashtra,Ahmednagar,10,19.5732135,74.2008522
04-10-2017 00:00,2017,Sikkim,East  Singtam Gangtok,60,27.176177,88.5287974
16-11-2018 00:00,2018,Karnataka,Raichur,12,16.2245659,77.3588887
11-08-2018 00:00,2018,Telangana,Nizamabad,591,17.3154912,78.4915324
18-09-2018 00:00,2018,Maharashtra,Nagpur,15,21.1653613,78.993862
23-08-2018 00:00,2018,Maharashtra,Nagpur,18,21.2363099,79.5477168
09-11-2018 00:00,2018,Maharashtra,Nagpur,52,21.1418551,79.0754299
25-10-2018 00:00,2018,Maharashtra,Sholapur,16,17.6805816,75.3155035
31-10-2018 00:00,2018,Maharashtra,Sholapur,7,17.8632547,74.9054785
11-12-2019 00:00,2019,Jharkhand,Godda,23,25.2065019,87.3694607
11-10-2019 00:00,2019,Karnataka,Chitradurga,17,14.213823,76.4083125
24-10-2019 00:00,2019,Assam,Dibrugarh,1,27.4896273,94.9430031
11-04-2019 00:00,2019,Karnataka,Tumkur,15,13.7108885,76.9902619
24-10-2019 00:00,2019,Maharashtra,Jalgaon,8,21.0424172,75.7838406
19-10-2019 00:00,2019,Maharashtra,Kolhapur,7,16.6985376,74.2239462
15-11-2020 00:00,2020,Chandigarh,Chandigarh,11,30.6918985,76.8259612
11-11-2020 00:00,2020,Tamil Nadu,Virudhunagar,15,9.5875017,78.3086804
18-11-2021 00:00,2021,Uttar Pradesh,Auraiya,43,26.4612183,79.3444483
18-11-2016 00:00,2016,Maharashtra,Ratnagiri,40,17.5769739,73.2706389
24-11-2016 00:00,2016,Tamil Nadu,Ramanathapuram,24,9.3614013,78.8407237
11-05-2016 00:00,2016,Kerala,Thiruvananthapu ram,7,8.5236475,76.9282705
24-06-2016 00:00,2016,Maharashtra,Raigad,43,19.0336654,73.1028182
16-10-2016 00:00,2016,Puducherry,Karikal,4,10.9304833,79.7829093
17-10-2016 00:00,2016,West Bengal,Jalpaiguri,263,26.5214579,88.7195567
21-11-2017 00:00,2017,Maharashtra,Kolhapur,1,16.6931512,74.2769854
14-11-2017 00:00,2017,Maharashtra,Kolhapur,4,16.7586186,73.9844722
11-06-2017 00:00,2017,Maharashtra,Pune,3,18.14954,74.5799365
28-10-2017 00:00,2017,Maharashtra,Pune,1,18.5204303,73.8567437
10-01-2017 00:00,2017,Maharashtra,Satara,18,18.0550701,74.3401828
27-10-2017 00:00,2017,Maharashtra,Satara,16,17.701889,74.0265947
10-05-2018 00:00,2018,Maharashtra,Nashik,14,20.0191667,73.8149393
15-11-2019 00:00,2019,Tamil Nadu,Madurai,40,9.6788206,77.8106071
08-02-2019 00:00,2019,Jammu and Kashmir,"Doda,Jammu,Kathua",435,33.1457497,75.5480491
13-11-2019 00:00,2019,Maharashtra,Beed,16,19.3001212,75.5977508
11-12-2019 00:00,2019,Jharkhand,Godda,23,25.130101,87.4542046
11-01-2021 00:00,2021,Maharashtra,Thane,1,19.3142351,72.857825
15-11-2021 00:00,2021,Telangana,Nalgonda,9,17.0550602,79.2719109
23-11-2016 00:00,2016,Maharashtra,Nagpur,6,21.1361121,78.907208
31-10-2016 00:00,2016,Maharashtra,Latur,13,18.2547715,76.9016396
30-11-2017 00:00,2017,Maharashtra,Beed,6,18.9958753,75.8533068
09-10-2017 00:00,2017,Bihar,Samastipur,9,25.6369722,85.5801705
28-11-2018 00:00,2018,Jharkhand,Godda,16,25.0504007,87.3747871
30-11-2018 00:00,2018,Maharashtra,Akola,14,20.5494943,77.2653424
26-11-2018 00:00,2018,Puducherry,Puducherry & Karaikal,49,11.9109609,79.756264
10-08-2018 00:00,2018,Bihar,Muzaffarpur,47,26.1975866,85.3029753
10-04-2018 00:00,2018,Maharashtra,Pune,51,19.6524422,73.3031886
24-11-2019 00:00,2019,Karnataka,Chikkaballapur,21,13.4379435,78.1277728
26-11-2019 00:00,2019,Karnataka,Chikkaballapur,25,13.4934202,77.9820207
21-10-2019 00:00,2019,Delhi,South Delhi,12,28.539341,77.2077677
11-04-2019 00:00,2019,Karnataka,Tumkur,18,13.308293,76.937247
11-11-2020 00:00,2020,Maharashtra,Osmanabad,9,18.0523267,76.3233317
11-04-2020 00:00,2020,Maharashtra,Satara,30,17.2602037,74.2035454
22-10-2020 00:00,2020,Maharashtra,Wardha,4,20.6491842,78.8742919
12-02-2021 00:00,2021,Mizoram,Aizwal West,16,23.7136724,92.7112877
12-03-2016 00:00,2016,Karnataka,Udupi,16,13.3408807,74.7421427
13-11-2017 00:00,2017,Maharashtra,Palaghar,20,19.9140617,73.2284206
28-11-2018 00:00,2018,Bihar,Purnia,32,25.7845191,87.5149793
12-07-2019 00:00,2019,Chhattisgarh,Raigarh,7,21.8974003,83.3949632
12-02-2019 00:00,2019,Karnataka,Raichur,7,16.0725793,76.3116235
11-06-2019 00:00,2019,Karnataka,Tumkur,49,13.8303581,76.9190442
18-11-2019 00:00,2019,Karnataka,Tumkur,19,13.661285,77.21575
11-03-2019 00:00,2019,Kerala,Ernakulam,17,9.8402479,76.4156628
22-11-2019 00:00,2019,Maharashtra,Palaghar,16,19.5967558,73.0645286
12-07-2020 00:00,2020,Chandigarh,Chandigarh,13,30.731231,76.8102465
12-02-2020 00:00,2020,Maharashtra,Akola,40,20.5776336,77.0650809
06-01-2020 00:00,2020,Maharashtra,Pune,5,18.854321,73.8876008
13-11-2020 00:00,2020,Maharashtra,Satara,27,17.1668678,74.2181128
12-07-2016 00:00,2018,Kerala,Ernakulam,16,10.1146301,76.4777526
26-11-2018 00:00,2018,Chhattisgarh,Baster,5,19.0861377,82.0188426
29-11-2018 00:00,2018,Jharkhand,Dhanbad,10,23.7048937,86.4237143
29-09-2018 00:00,2018,Maharashtra,Satara,64,17.6804639,74.018261
20-11-2019 00:00,2019,Karnataka,Bagalkot,27,16.0449995,75.7310906
16-10-2019 00:00,2019,Uttar Pradesh,Jalaun,15,25.9852726,79.8340352
16-12-2016 00:00,2016,Mizoram,Kolasib,38,24.3349184,92.7167966
12-12-2017 00:00,2017,Maharashtra,Sindhudurg (Kudal),6,15.7936318,73.9190448
10-04-2017 00:00,2017,Rajasthan,Nagaur,30,27.2044722,73.7292568
31-10-2019 00:00,2019,Bihar,Siwan,7,26.2230967,84.358674
10-12-2019 00:00,2019,Bihar,Siwan,14,26.1091589,84.5018507
10-07-2019 00:00,2019,Maharashtra,Chandrapur,34,20.0165728,79.3007524
18-11-2019 00:00,2019,Uttar Pradesh,Fatehpur,8,25.9718516,80.5160608
16-12-2020 00:00,2020,Karnataka,Raichur,29,16.1581532,76.5205264
27-12-2016 00:00,2016,Tamil Nadu,Sivaganga,19,9.8354454,78.871257
12-07-2016 00:00,2016,Kerala,Alappuzha,12,9.1938554,76.6357814
10-02-2019 00:00,2019,Bihar,Madhubani,337,26.5821699,86.139395
23-12-2020 00:00,2020,Tamil Nadu,Virudhunagar- Sivakasi,8,9.4644645,77.759941
